date,ACEH,SUMATERA UTARA,SUMATERA BARAT,RIAU,JAMBI,SUMATERA SELATAN,BENGKULU,LAMPUNG,KEPULAUAN BANGKA BELITUNG,KEPULAUAN RIAU,DKI JAKARTA,JAWA BARAT,JAWA TENGAH,DAERAH ISTIMEWA YOGYAKARTA,JAWA TIMUR,BANTEN,BALI,NUSA TENGGARA BARAT,NUSA TENGGARA TIMUR,KALIMANTAN BARAT,KALIMANTAN TENGAH,KALIMANTAN SELATAN,KALIMANTAN TIMUR,KALIMANTAN UTARA,SULAWESI UTARA,SULAWESI TENGAH,SULAWESI SELATAN,SULAWESI TENGGARA,GORONTALO,SULAWESI BARAT,MALUKU,MALUKU UTARA,PAPUA BARAT,PAPUA,
2020-04-03,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-04,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2020-04-05,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-06,0,0,0,0,0,0,0,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
2020-04-07,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
2020-04-08,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-04-09,0,0,0,0,0,0,0,0,0,0,11,5,0,0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,
2020-04-10,0,0,3,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,
2020-04-11,0,4,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,
2020-04-12,0,0,0,0,0,0,0,0,0,0,27,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2020-04-13,0,1,0,0,0,0,0,3,0,0,14,9,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-14,0,0,2,0,0,0,0,1,0,4,34,0,1,0,11,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,
2020-04-15,0,0,0,0,0,0,0,1,0,0,3,0,1,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-16,0,0,0,3,0,0,0,0,0,2,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,
2020-04-17,0,0,2,1,0,0,0,0,0,0,2,3,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-18,0,0,1,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,
2020-04-19,0,0,0,0,0,1,0,0,0,0,35,3,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-20,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-21,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,0,
2020-04-22,0,1,1,0,0,0,0,0,0,0,3,3,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-23,0,1,1,0,0,0,0,0,0,0,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
2020-04-24,0,0,1,0,0,0,0,0,0,0,15,3,1,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2020-04-25,0,1,1,0,0,0,0,0,0,0,19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2020-04-26,0,0,0,0,0,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-27,0,0,3,0,0,0,0,0,0,0,18,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2020-04-28,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-29,0,0,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-30,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-05-01,0,0,0,0,0,0,0,0,0,0,12,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-05-02,0,0,0,1,0,0,0,0,0,0,7,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
2020-05-03,0,0,0,0,0,1,0,0,0,0,10,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-05-04,0,0,0,1,0,1,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-05-05,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,
2020-05-06,0,3,0,0,0,0,0,0,0,0,6,3,2,0,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
2020-05-07,0,0,0,0,0,1,0,0,0,0,10,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-05-08,0,0,1,0,0,0,0,0,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,
2020-05-09,0,5,0,0,0,0,0,0,0,0,6,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-05-10,0,0,0,0,0,3,0,0,0,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2020-05-11,0,3,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
2020-05-12,0,0,1,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,
2020-05-13,0,0,1,0,0,0,0,0,0,0,4,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
2020-05-14,0,0,2,0,0,0,1,0,0,0,5,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,
2020-05-15,0,0,0,0,0,0,0,0,0,0,8,1,4,0,11,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,
2020-05-16,0,0,1,0,0,2,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,
2020-05-17,0,2,0,0,0,0,0,0,0,0,3,10,0,0,11,0,0,0,0,1,0,27,0,0,1,0,1,0,1,0,2,0,0,0,
2020-05-18,0,1,0,0,0,2,0,1,0,0,5,13,0,0,15,1,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,
2020-05-19,0,1,0,0,0,5,0,0,0,0,4,1,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
2020-05-20,0,2,1,0,0,1,0,0,0,1,6,0,0,0,6,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,1,0,0,0,
2020-05-21,0,1,0,0,0,2,0,0,0,0,5,0,0,0,13,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,
2020-05-22,0,1,0,0,0,1,0,1,0,0,3,1,0,0,15,1,0,0,0,0,4,3,0,0,1,0,2,0,0,0,0,0,0,0,
2020-05-23,0,0,1,0,0,1,0,0,0,0,3,2,0,0,15,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,
2020-05-24,0,1,0,0,0,2,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,
2020-05-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,2,2,0,0,3,0,3,0,0,0,0,0,0,0,
2020-05-26,0,0,0,0,0,0,0,1,0,0,2,9,0,0,9,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,
2020-05-27,0,1,1,0,0,0,0,2,0,1,2,5,0,0,19,0,0,1,0,0,0,8,0,1,7,0,0,0,0,0,0,1,0,0,
2020-05-28,0,2,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,
2020-05-29,0,0,0,0,0,2,0,0,0,1,3,0,0,0,11,3,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,
2020-05-30,0,5,0,0,0,4,0,0,0,0,2,2,0,0,27,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,
2020-05-31,0,0,0,0,0,3,0,0,0,1,1,0,0,0,24,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,4,0,0,
2020-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,3,0,0,
2020-06-02,0,0,0,0,0,0,0,0,0,0,4,7,0,0,6,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,1,
2020-06-03,0,1,0,0,0,1,0,1,0,0,4,3,1,0,11,0,0,1,0,0,4,3,0,0,3,0,0,0,0,0,0,1,0,0,
2020-06-04,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,
2020-06-05,0,3,2,0,0,3,1,0,0,0,2,3,5,0,9,1,0,3,0,0,2,0,0,0,0,0,14,1,0,0,0,1,0,0,
2020-06-06,0,0,0,0,0,4,1,0,0,0,3,0,0,0,17,1,0,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,
2020-06-07,0,0,0,0,0,0,0,0,0,0,2,0,22,0,20,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,
2020-06-08,0,2,0,0,0,0,0,0,0,0,1,3,0,0,19,0,0,1,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,
2020-06-09,0,4,2,0,0,0,0,0,0,1,9,0,5,0,12,1,0,3,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,
2020-06-10,0,1,0,0,0,4,0,0,0,0,4,0,0,0,16,1,0,3,0,0,1,4,0,0,3,0,1,0,0,0,0,0,0,0,
2020-06-11,0,3,0,0,0,0,0,0,0,0,4,0,0,0,23,2,0,3,0,0,0,4,0,0,2,0,0,0,0,0,1,1,0,0,
2020-06-12,0,1,0,0,0,1,0,0,0,0,6,0,0,0,22,1,0,0,0,0,0,4,1,0,0,0,12,0,0,0,1,2,0,0,
2020-06-13,0,2,0,0,0,1,1,0,0,0,3,0,0,0,14,3,1,2,0,0,1,4,0,0,4,0,0,0,1,0,0,0,1,0,
2020-06-14,0,0,1,0,0,7,1,1,0,0,7,0,1,0,11,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,
2020-06-15,0,5,0,0,0,2,0,0,1,0,9,1,17,0,16,0,0,2,0,0,4,6,0,0,0,0,7,0,0,0,1,0,0,0,
2020-06-16,0,2,0,0,0,0,0,0,1,0,3,0,0,0,21,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2,0,0,0,
2020-06-17,1,1,0,0,0,4,0,0,0,0,5,7,0,0,14,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
2020-06-18,0,0,0,2,0,3,0,0,0,0,6,2,9,0,13,0,0,2,0,0,6,9,0,0,2,0,0,0,0,0,0,0,0,0,
2020-06-19,0,0,0,0,0,2,2,0,0,0,5,0,13,0,13,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,
2020-06-20,0,2,0,0,0,1,0,0,0,0,4,0,0,0,20,0,1,1,0,0,2,3,0,0,3,0,15,0,0,0,0,1,0,0,
2020-06-21,0,2,0,0,0,2,0,0,0,0,12,0,0,0,17,0,2,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,
2020-06-22,0,3,0,0,0,3,0,0,0,0,3,0,1,0,13,0,0,1,0,0,3,0,0,0,2,0,7,0,0,0,0,2,0,0,
2020-06-23,0,3,0,1,0,0,1,0,0,0,1,0,4,0,13,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,
2020-06-24,0,3,0,0,0,3,1,0,0,0,9,0,2,0,9,0,0,2,0,0,0,1,1,0,0,1,6,0,0,0,1,0,0,0,
2020-06-25,0,3,0,1,0,3,0,0,0,0,3,2,0,0,14,0,2,2,0,0,0,7,0,0,1,0,3,0,0,0,0,3,0,0,
2020-06-26,0,4,1,0,0,2,0,0,0,0,1,2,0,0,32,0,0,0,0,0,2,3,1,0,3,0,2,0,0,0,1,2,0,0,
2020-06-27,0,5,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,
2020-06-28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,2,3,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,
2020-06-29,0,0,0,0,0,2,1,0,0,0,1,0,0,0,32,0,0,6,0,0,0,4,0,0,4,0,1,0,0,0,0,0,1,0,
2020-06-30,1,1,0,0,0,7,1,0,0,0,5,1,0,0,30,0,1,1,0,0,2,3,0,0,1,0,4,0,2,0,1,0,0,8,
2020-07-01,0,5,0,0,0,3,0,0,0,0,3,1,10,0,33,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-02,0,2,0,0,0,8,0,0,0,0,2,0,10,0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,
2020-07-03,0,1,0,0,0,3,0,0,0,0,2,0,0,0,21,0,0,0,0,0,4,5,1,0,1,0,7,0,0,0,0,1,0,0,
2020-07-04,0,3,0,0,0,0,1,0,0,0,2,0,15,0,27,0,2,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,
2020-07-05,0,0,0,0,0,1,0,0,0,0,8,0,15,0,24,1,2,0,0,0,2,2,0,0,4,0,24,1,0,0,0,0,0,0,
2020-07-06,0,4,0,1,1,1,0,0,0,0,0,1,15,0,33,0,3,0,0,0,0,2,1,0,3,0,1,0,2,0,0,0,0,2,
2020-07-07,0,1,0,0,0,6,0,0,0,0,6,2,5,0,26,0,2,1,0,0,1,3,2,0,2,0,2,0,2,0,0,0,0,1,
2020-07-08,0,1,0,0,0,1,0,0,0,0,3,2,5,0,23,0,0,6,0,0,0,1,0,0,2,0,3,0,1,0,0,0,0,1,
2020-07-09,0,5,1,0,0,1,1,0,0,0,10,4,0,1,23,0,1,1,0,0,3,3,0,0,1,0,4,1,0,0,0,2,0,0,
2020-07-10,0,1,0,0,0,5,0,0,0,0,7,0,10,0,27,1,0,2,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0
2020-07-11,0,4,0,0,0,2,2,0,0,0,6,0,0,0,36,0,1,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0
2020-07-12,1,4,0,0,0,3,0,0,0,0,12,0,5,0,20,0,0,3,0,0,0,5,4,0,3,0,6,0,0,1,0,4,0,2,0
2020-07-13,0,2,0,0,0,1,0,0,0,0,8,0,0,1,18,0,0,4,0,0,5,5,1,0,3,0,3,0,0,0,0,1,0,0,0
2020-07-14,1,5,0,0,1,4,0,0,0,0,4,0,0,0,21,0,0,1,0,0,0,3,0,0,0,0,13,1,0,0,0,0,0,0,0
2020-07-15,2,0,0,0,0,4,0,0,0,0,6,1,18,0,28,0,2,3,0,0,0,5,0,0,0,0,12,1,3,0,0,0,0,3,0
2020-07-16,1,5,0,0,0,0,0,0,0,0,2,0,9,1,26,1,3,0,0,0,0,5,0,0,1,0,15,0,1,0,0,0,0,1,0
2020-07-17,0,7,0,0,0,3,0,0,0,0,9,1,18,0,37,0,3,1,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0
2020-07-18,0,3,0,0,0,2,0,0,0,0,9,2,15,0,11,1,1,3,0,0,0,7,0,0,0,0,2,0,2,0,1,0,1,0,0
2020-07-19,1,1,1,0,0,1,0,0,0,0,8,0,23,1,52,1,4,5,0,0,9,3,1,0,2,0,9,0,1,0,2,0,0,1,0
2020-07-20,0,3,0,0,0,1,0,0,0,0,1,0,36,0,32,0,4,2,0,0,0,5,1,0,0,0,2,0,1,0,0,0,0,0,0
2020-07-21,0,4,0,0,0,2,0,0,0,0,9,4,15,1,28,1,2,2,0,0,0,6,0,0,0,0,3,0,2,0,0,0,0,3,0
2020-07-22,0,7,0,0,0,2,0,0,0,0,8,2,70,1,35,0,0,0,0,0,2,5,3,0,1,0,3,0,1,0,0,2,0,0,0
2020-07-23,1,9,0,0,0,0,0,0,0,0,1,1,60,1,29,0,2,0,0,0,0,1,3,0,7,0,0,1,0,0,0,0,0,0,0
2020-07-24,0,3,0,0,0,5,0,0,0,0,1,0,38,0,29,0,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0
2020-07-25,0,3,0,0,0,0,0,0,0,0,1,0,10,1,18,0,0,0,0,0,4,3,2,0,1,0,3,0,0,0,0,2,0,2,0
2020-07-26,0,4,0,0,0,4,0,0,0,0,10,0,10,1,17,2,0,1,0,0,2,5,2,0,2,1,9,0,1,0,1,1,0,0,0
2020-07-27,0,2,0,0,0,1,0,0,0,0,3,0,10,0,19,0,0,3,0,0,1,2,0,0,1,0,5,0,2,0,0,1,0,0,0
2020-07-28,0,1,0,1,0,1,0,0,0,1,13,0,8,2,22,0,0,1,0,0,0,3,0,0,3,0,4,0,0,0,1,0,0,0,0
2020-07-29,2,3,0,0,0,0,0,0,0,0,25,2,12,0,33,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0
2020-07-30,0,3,0,0,2,7,2,0,0,0,1,2,12,0,14,2,0,0,0,0,0,8,2,0,3,0,2,0,0,1,1,2,1,0,0
2020-07-31,0,6,1,0,0,0,0,0,0,0,15,0,18,1,21,1,0,2,0,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0
2020-08-01,0,0,0,0,0,1,0,0,0,1,16,0,13,1,21,0,0,0,0,0,0,6,1,0,0,0,5,0,1,0,0,0,0,0,0
2020-08-02,3,7,0,0,0,0,1,1,0,0,0,0,18,0,0,0,0,5,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0
2020-08-03,2,2,0,1,0,2,0,0,0,1,15,0,10,0,22,2,0,2,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0
2020-08-04,0,6,0,0,0,4,1,0,0,0,13,6,0,0,40,1,0,1,0,0,0,2,1,0,0,0,7,0,2,1,0,0,0,0,0
2020-08-05,1,2,0,0,0,6,0,0,0,0,15,0,15,0,18,0,0,3,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0
2020-08-06,0,1,0,0,0,4,0,0,0,0,13,1,20,0,18,1,0,1,0,0,4,0,1,0,1,0,1,0,0,0,2,0,0,1,0
2020-08-07,0,9,0,0,0,4,0,0,0,0,14,4,9,0,17,1,1,0,0,0,1,3,4,0,3,0,4,0,0,0,0,0,0,0,0
2020-08-08,0,1,0,0,0,2,1,0,0,4,12,3,11,2,22,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0
2020-08-09,1,2,0,1,0,11,0,0,0,1,5,4,3,1,21,0,0,0,0,0,0,3,4,0,2,0,1,0,2,0,0,2,0,0,0
2020-08-10,0,1,0,0,0,3,1,0,0,0,1,0,5,1,17,0,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,4,0,0,0
2020-08-11,0,4,0,0,0,2,0,0,0,0,13,4,3,0,21,0,0,3,0,0,1,1,3,0,3,0,2,0,0,0,0,0,0,0,0
2020-08-12,2,2,2,0,0,2,2,0,0,1,15,1,20,1,16,2,0,1,0,0,0,2,2,0,0,0,1,1,1,1,0,3,1,0,0
2020-08-13,1,5,1,0,0,0,0,0,0,1,13,1,14,0,22,0,0,0,0,0,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0
2020-08-14,2,4,1,0,0,2,0,0,0,0,4,1,9,2,14,1,0,0,0,0,1,2,4,0,0,0,4,0,2,0,0,0,0,0,0
2020-08-15,2,3,0,0,0,1,0,0,0,0,6,0,6,0,21,0,0,2,0,0,0,3,1,0,1,0,0,0,1,0,3,0,0,0,0
2020-08-16,0,2,2,1,0,0,0,1,0,1,4,2,6,0,35,1,1,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,1,0
2020-08-17,0,3,1,1,0,0,0,0,0,0,16,1,5,0,14,0,0,1,0,0,0,6,4,0,1,0,3,0,2,0,1,0,0,0,0
2020-08-18,2,8,2,0,0,1,0,0,0,0,17,0,10,1,18,1,1,2,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2020-08-19,0,3,2,0,0,6,0,0,0,0,18,4,8,0,19,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2,0
2020-08-20,0,9,0,1,0,3,0,0,0,2,15,2,4,2,24,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4,0
